Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Label
IL_Graph_52	0.12409985	 -0.016262908	 0.48517257	 2.0281947	 -0.027951276	 -0.0023360865	 3.170646	 0.9913816	 0.9649323	 0.03297902	 -0.0004113563	 0.11629276	 0.55329025	 1.7943661	 1.3533909	 0.84502965	 0.39622647	 1.4387307	 -0.009275005	 -0.012046809	 1.334281	 -0.0037609183	 -8.893898e-05	 0.42040476	 -0.013063437	 2.1623244	 1.4232785	 -0.0066958056	 0.024433415	 1.537042	 2.9675493	 -0.012352687	 2.3102522	 -0.018002339	 -0.013154843	 1.5049286	 1.8496745	 -0.012335762	 2.5091798	 -0.0019011676	 -0.00060038536	 -0.013641534	 1.520857	 -0.006919714	 -0.00805132	 1.8221425	 -0.014680127	 -0.007292697	 0.33920097	 -0.0046266583	 -0.0035165942	 3.0713744	 1.4062759	 -0.025185283	 -0.01085697	 -0.002930569	 1.1249429	 -0.006048682	 1.2429702	 -0.014283657	 -0.01022589	 -0.011137174	 0.7787859	 2.1989994	 1.1706188	 2.9848647	 -0.008716559	 -0.021855151	 -0.004430258	 3.44509	 -0.008464717	 -0.0065087467	 -0.018611368	 1.0964754	 0.25436804	 -0.03793924	 -0.004556976	 1.3982615	 -0.0066900947	 -0.016521584	 -0.0075984905	 -0.027419819	 0.9947234	 0.2175177	 -0.0071711354	 1.8632439	 0.84703726	 -0.017961672	 -0.034411114	 -0.027645368	 1.7051653	 1.3085608	 1.1155926	 -0.0009650261	 0.035231028	 0.24266265	 3.1191466	 -0.020059094	 1.156506	 -0.0025490383	 2.3281767	 -0.013624639	 2.846773	 0.15139835	 0.26624334	 1.0079118	 -0.029088898	 -0.0114908945	 -0.011069798	 -0.023860067	 -0.0101900995	 -0.01688108	 -0.013663254	 2.204547	 -0.017864984	 1.7320979	 1.3925377	 0.9103213	 0.5452928	 1.2756613	 0.038043655	 1.968306	 -0.006022464	 -0.012808512	 -0.010294325	 -0.0044212667	 0.13460521	 0.16555233	IL
IL_Graph_2447	-0.021668864	 2.410507	 1.3215426	 -0.025293823	 0.0860017	 -0.004018184	 -0.028212342	 -0.005443454	 1.9377675	 2.7211275	 3.4614658	 -0.0145387305	 -0.037933562	 -0.0032202282	 0.34749562	 -0.0018771682	 -0.021392107	 -0.005965327	 -0.005061472	 1.5137376	 3.8050563	 0.24796876	 6.087424	 1.1154236	 3.953817	 -0.006142235	 -0.011451531	 2.3640966	 -0.029599773	 -0.008028607	 1.7290521	 0.3454026	 -0.002279607	 3.1995878	 1.6821485	 -0.012101305	 -0.0030890948	 0.5339904	 -0.032134514	 -0.016319366	 -0.013390815	 -0.0066435128	 -0.026860276	 -0.014234694	 2.655963	 -0.03457553	 0.9922972	 2.6489158	 0.58622706	 0.23846813	 2.3836195	 -0.011237646	 -0.007614703	 2.675145	 -0.022304654	 -0.021431422	 -0.020752909	 -0.01748561	 2.5585039	 4.4732776	 -0.023502683	 -0.00016787188	 -0.015277902	 -0.009856251	 -0.033294853	 1.6750289	 -0.0040301783	 -0.0032445379	 2.8464546	 -0.006300727	 -0.014664123	 -0.018395944	 3.193308	 -0.019183705	 -0.009789822	 1.8615266	 -0.020440718	 -0.010918218	 2.88712	 2.4914613	 2.7307608	 2.279084	 -0.014955535	 1.0038035	 -0.03248069	 -0.016152982	 2.3448029	 1.3157303	 5.346025	 0.7378552	 -0.0054056197	 -0.0007524688	 0.08842044	 2.7306573	 -0.011507821	 -0.005640083	 -0.025545202	 0.6793861	 0.3838548	 -0.0038128714	 -0.00808174	 1.0035722	 -0.025265323	 -0.0076326136	 -0.023679327	 -0.0073074903	 2.8971686	 -0.0421544	 -0.008812692	 3.159646	 -0.017139338	 2.0250733	 -0.007830345	 -0.014065649	 3.9543264	 -0.0044450164	 -0.017695948	 -0.0024304937	 1.2918319	 2.2947598	 0.8705849	 -0.01595764	 -0.019263227	 -0.016033547	 -0.015971411	 -0.0064843344	 -0.01784107	 1.8668636	IL
IL_Graph_1417	0.45826587	 -0.0029998925	 -0.0028337329	 1.8961104	 -0.015159778	 -0.0032346996	 0.44687787	 1.4878855	 -0.008338522	 1.3780916	 -0.0021625187	 0.42827186	 -0.010565916	 -0.002851544	 0.5565442	 -0.0008134954	 0.2091572	 -0.0022201275	 1.0428989	 -0.013938002	 -0.01016513	 0.8574693	 -0.0050351303	 -0.008058959	 -0.006330586	 -0.021819722	 0.72849673	 -0.014925648	 0.29565796	 0.113559835	 0.8905095	 -0.01990815	 0.8306536	 -0.013624798	 -0.0049352706	 0.44944268	 -0.006622347	 0.21382566	 0.6053652	 0.80504096	 -0.014199675	 0.23668976	 0.3444323	 1.2289306	 0.24206349	 1.5790669	 -0.005523567	 1.338528	 -0.008687579	 -0.0024814433	 -0.015828885	 0.86341673	 0.99735343	 -0.007377071	 0.28890187	 0.09140341	 2.1370966	 0.25065556	 -0.015304167	 0.96913797	 -0.00023895003	 0.15757364	 0.84524727	 -0.0043994635	 -0.00831615	 0.46120358	 -0.008594731	 0.063627996	 -0.001992338	 1.2288338	 -0.01076777	 -0.0019788109	 0.3677123	 0.2600057	 -0.0021840208	 -0.020041732	 -0.009551604	 0.85353327	 -0.015417402	 -0.01114988	 -0.004887351	 0.19236477	 -0.0062105344	 0.113583386	 0.6260499	 0.80665755	 0.5070739	 -0.0049680993	 -0.022999596	 -0.0055793067	 -0.009052234	 0.46940178	 -0.0028573158	 -0.010255566	 -0.00031533669	 0.9870994	 2.0603254	 -0.007653765	 -0.0056107733	 0.11869039	 1.4577118	 -0.01000978	 0.42287555	 -0.009979022	 -0.0003183034	 -0.011254528	 -0.013858844	 0.39148194	 -0.009194816	 -0.010415243	 0.8786552	 0.54184765	 1.1544427	 -0.00192461	 -0.0150277	 0.9682276	 1.3149351	 1.055482	 1.3054057	 -0.007096645	 0.5445939	 0.8804147	 -0.004328542	 1.2940179	 -5.345605e-07	 0.7314399	 1.1090317	 0.6066188	IL
IL_Graph_1981	0.7729074	 3.7426805	 2.7782638	 0.81543905	 1.8621655	 0.918625	 -0.011750405	 2.7326038	 -0.000266991	 2.6115572	 -0.0032715437	 1.5441648	 -0.010298535	 -0.029790308	 2.510124	 -1.732109e-05	 -0.004074229	 0.48582697	 -0.0009922958	 0.11643179	 -0.005244936	 4.4257426	 -0.0066737947	 -0.0078594275	 -0.014768873	 -0.02112765	 1.3022401	 -0.013311566	 3.273905	 3.297748	 1.3590108	 1.7875654	 3.5484965	 1.4582524	 1.0807165	 -0.022972833	 -0.012162661	 5.090789	 -0.012281793	 3.258254	 -0.016893739	 0.5286994	 -0.021732757	 2.7287967	 2.1988084	 -0.006937027	 1.96555	 2.1271145	 0.20476787	 1.1048983	 -0.019481326	 0.58682555	 4.439376	 0.7067999	 -0.01372954	 -0.017232276	 2.9996448	 -0.0081171775	 0.1780597	 2.8672912	 0.38320202	 -0.018189423	 -0.00587654	 -0.016184477	 3.7193913	 0.2645352	 -0.008940157	 2.103876	 4.105437	 1.0487775	 -0.009665353	 1.6086907	 -0.014698508	 0.5332263	 -0.03538509	 -0.004713518	 0.6593639	 -0.0051442524	 1.5184224	 2.0909927	 3.5397596	 1.5516766	 -0.028735273	 4.403666	 1.8348708	 1.787524	 -0.015308412	 -0.0085709775	 -0.002957109	 1.0712532	 -0.0025961255	 1.3412085	 0.10667113	 -0.014513095	 3.573277	 2.7191055	 -0.024971085	 -0.009933724	 -0.01570399	 1.9517003	 3.7111542	 1.0685349	 0.65317905	 -0.0016324538	 -0.01245294	 -0.0053029917	 -0.008994977	 -0.006289826	 2.6224563	 1.671558	 1.1147838	 -0.005681798	 3.9449213	 2.7798667	 0.89346826	 1.4479727	 4.150494	 2.117437	 4.121005	 3.0047007	 -0.008741436	 3.8659565	 -0.0067836284	 1.0090753	 0.44159383	 -0.011850236	 5.000084	 3.688759	IL
IL_Graph_1831	-0.011732042	 -0.0132833235	 -0.009623841	 -0.010606921	 -0.01856624	 -0.0005311451	 -0.02512387	 -0.019168716	 2.1799328	 -0.021453096	 -0.016298633	 -0.0041543515	 -0.014445809	 0.08009684	 -0.020313177	 -0.013423592	 -0.013489383	 -0.005410739	 -0.007963237	 -0.0096772695	 -0.02245424	 -0.0122027295	 -0.009517307	 0.06350731	 2.3189223	 -0.019483646	 -0.0032283855	 1.6849864	 -0.012901972	 -0.023285385	 -0.012990186	 2.8222854	 -0.0071689603	 -0.02573322	 1.5954052	 -0.008820287	 -0.013254324	 -0.014012626	 -0.030414335	 -0.019147022	 0.05284972	 -0.008239779	 -0.021075454	 -0.001224699	 -0.009721037	 -0.02802937	 1.964983	 -0.010342019	 -0.007617097	 -0.008779219	 3.0812755	 -0.03171931	 -0.019015394	 1.4666891	 0.3531737	 -0.0241837	 -0.009647647	 -0.007042781	 -0.0019680117	 -0.011055151	 0.015470695	 -0.0111140795	 -0.019342765	 -0.0071865413	 -0.010449921	 -0.008770442	 -0.009182533	 -0.018214438	 -0.013801789	 -0.012057582	 -0.01006866	 -0.0052251224	 -0.007449296	 -0.014032757	 0.5712257	 3.8695521	 -0.017028613	 -0.0012619788	 1.1410878	 0.80020744	 -0.013168157	 -0.0059344918	 -0.015353984	 -0.015837988	 -0.011255858	 -0.019010756	 -0.004591619	 -0.008582288	 2.234637	 1.5897025	 -0.009441894	 0.34355876	 -0.010301277	 -0.010889666	 -0.012856255	 -0.01567777	 -0.006456419	 1.7582592	 -0.010173223	 -0.008275991	 -0.03062388	 -0.005682565	 -0.02896717	 -0.00686455	 -0.018308416	 -0.019604433	 2.666964	 -0.0028781195	 -0.001080646	 4.181877	 -0.012042996	 -0.00692711	 -0.01040339	 -0.019759413	 -0.00983007	 -0.029696481	 -0.031206219	 -0.0106314765	 -0.012438895	 -0.018707035	 -0.024295153	 -0.005740533	 -0.0049044336	 -0.003614687	 -0.015242803	 -0.011289057	 -0.00689454	 -0.018744033	IL
IL_Graph_1003	-0.008528629	 1.7658633	 -0.013341789	 0.8373577	 3.383627	 0.6214471	 2.5440252	 -0.015047215	 -0.02872049	 2.1099637	 -0.005985626	 -0.004897599	 0.5043036	 2.7342975	 -0.012065599	 -0.004344242	 0.77605134	 -0.013452974	 -0.0005059326	 -0.0086802	 -0.034286257	 -0.009894429	 -0.0051501715	 0.590684	 -0.012424462	 -0.016790232	 -0.01732312	 -0.01733839	 1.3815355	 -0.0043713525	 -0.0330201	 -0.015186047	 -0.015601976	 -0.026980026	 -0.012079103	 0.67651093	 -0.014943535	 0.6505351	 3.1095405	 0.42801777	 2.6322129	 2.3585181	 3.622425	 -0.0034197392	 -0.0154905515	 1.0991278	 -0.003314047	 -0.012141075	 1.0654289	 -0.017690575	 -0.0012848144	 0.55072343	 -0.016737718	 -0.004359695	 0.40163213	 2.4565635	 0.91671944	 4.127324	 -0.016119145	 -0.007189316	 1.1002872	 0.45858836	 1.7157472	 -0.019747792	 -0.008736149	 -0.0163779	 0.14688456	 1.3863728	 -0.008164846	 -0.016956588	 0.4341898	 1.8604625	 -0.00887789	 -0.0054610437	 2.9344532	 -0.002945577	 0.87355757	 2.9398818	 -0.010982242	 -0.014782844	 -0.0055487477	 1.6096201	 -0.025275964	 -0.0027708088	 2.2660332	 0.998098	 2.075918	 0.49730417	 0.94094956	 -0.019338235	 -0.00810278	 -0.011603181	 -0.015835382	 1.2600297	 -0.00577402	 -0.0021593398	 2.7372541	 0.95034486	 -0.02322678	 0.43948922	 -0.007470547	 0.65134317	 -0.015717847	 -0.016278688	 1.8482608	 -0.0019925837	 -0.0049380795	 1.924711	 1.8043401	 -0.035420768	 1.8398726	 1.4789964	 1.9010385	 -0.008130162	 1.1210611	 -0.018776257	 -0.016986633	 0.34240192	 -0.02816753	 1.1682638	 3.607914	 0.5882788	 -0.00903083	 3.0910072	 -0.0013779516	 -0.012003704	 1.989721	 0.23512	IL
IL_Graph_1337	0.6603097	 3.964959	 3.1975758	 0.8080411	 1.59612	 0.6739174	 -0.011936551	 1.7397635	 0.3667541	 2.9211392	 0.530539	 1.1889162	 -0.0141446	 -0.023417301	 1.6927984	 -0.0033424513	 -0.0038341256	 -0.002151489	 0.5880577	 1.1919502	 -0.0010332033	 3.99194	 0.11093116	 0.018606348	 -0.0052580866	 -0.016726213	 1.1991471	 -0.007967194	 2.5304472	 2.9360535	 1.0451183	 2.4200592	 3.356487	 1.7253876	 1.5762098	 -0.021336168	 -0.015207338	 5.1586623	 -0.0156306	 2.5322208	 -0.015786009	 0.13899246	 -0.026480325	 2.9755285	 2.2130759	 -0.010686095	 2.032429	 1.7992961	 0.19398093	 1.2041728	 -0.010873885	 -0.007862961	 3.9910471	 1.1657315	 -0.011278651	 -0.020721802	 2.3398044	 -0.015797649	 -0.00010444414	 2.3136399	 -0.0010121645	 -0.008448558	 -0.0037792327	 -0.018513402	 2.3569787	 0.18891832	 -0.0019972306	 2.0356052	 3.9103081	 1.2844056	 -0.009130275	 1.3243101	 -0.008683713	 0.46241972	 -0.02858839	 -0.007033557	 0.6617862	 -0.005546823	 1.6864606	 2.6789346	 3.833357	 1.384328	 -0.02645696	 4.1100264	 2.2444987	 1.4353125	 -0.015820371	 -0.011138516	 0.431766	 1.3818079	 -0.0019268006	 0.8931163	 -0.0007408229	 -0.0066310684	 3.0474474	 2.5598037	 -0.026864428	 -0.012105727	 -0.021062642	 2.0217252	 3.3319297	 1.2604434	 0.2599267	 -0.0019310968	 -0.014812083	 -0.008543928	 0.1297444	 -0.011415942	 2.236681	 2.5713992	 0.57657635	 -0.0036899343	 3.3270068	 2.0641391	 0.8995789	 1.3232383	 3.4188006	 1.8113681	 4.1271296	 2.9017484	 -0.01304229	 3.528918	 -0.0042024325	 0.96014154	 0.14733304	 -0.0069779297	 4.100667	 3.9008079	IL
IL_Graph_2410	0.45826578	 -0.0029998918	 -0.0028337329	 1.8961099	 -0.015159777	 -0.0032347022	 0.44687742	 1.4878852	 -0.008338522	 1.3780913	 -0.0021625168	 0.42827204	 -0.010565911	 -0.0028515463	 0.55654466	 -0.0008134928	 0.20915705	 -0.0022201294	 1.0428989	 -0.0139379995	 -0.010165123	 0.85746944	 -0.0050351266	 -0.0080589615	 -0.006330585	 -0.02181972	 0.7284962	 -0.014925652	 0.2956579	 0.11356014	 0.8905097	 -0.019908156	 0.8306537	 -0.013624791	 -0.0049352655	 0.4494426	 -0.0066223433	 0.21382536	 0.60536546	 0.80504066	 -0.014199676	 0.23668987	 0.34443232	 1.2289312	 0.2420637	 1.579067	 -0.0055235685	 1.3385282	 -0.008687579	 -0.0024814429	 -0.015828885	 0.86341727	 0.99735355	 -0.0073770722	 0.28890198	 0.091403805	 2.1370971	 0.250656	 -0.015304166	 0.9691379	 -0.00023895114	 0.15757301	 0.8452471	 -0.0043994617	 -0.008316144	 0.4612037	 -0.008594734	 0.06362818	 -0.0019923358	 1.2288342	 -0.01076777	 -0.0019788092	 0.36771268	 0.26000553	 -0.0021840231	 -0.020041732	 -0.009551603	 0.8535331	 -0.015417405	 -0.011149873	 -0.004887351	 0.19236475	 -0.0062105367	 0.11358304	 0.6260499	 0.8066575	 0.5070739	 -0.004968097	 -0.022999609	 -0.0055793095	 -0.009052231	 0.4694022	 -0.002857319	 -0.010255566	 -0.00031533398	 0.9870995	 2.0603254	 -0.0076537593	 -0.0056107673	 0.118690625	 1.4577119	 -0.010009783	 0.42287564	 -0.0099790245	 -0.00031830242	 -0.011254525	 -0.013858847	 0.3914817	 -0.009194816	 -0.010415243	 0.87865573	 0.54184794	 1.1544425	 -0.0019246137	 -0.015027704	 0.9682283	 1.3149347	 1.0554818	 1.3054061	 -0.0070966445	 0.5445938	 0.8804146	 -0.0043285415	 1.2940178	 -5.416945e-07	 0.73144025	 1.109031	 0.6066184	IL
IL_Graph_1823	-0.0046424447	 -0.032790616	 -0.020915035	 2.678139	 -0.008000027	 -0.0037482446	 2.2959502	 -0.017342197	 -0.01870063	 -0.011374043	 -0.014576186	 -0.01040228	 0.35976785	 3.6975353	 -0.01325427	 -0.0063834405	 -0.0019684972	 -0.005995732	 -0.0068246955	 -0.004288916	 -0.023787186	 -0.032971647	 -0.01492076	 2.5020185	 -0.00025198932	 -0.011177748	 -0.0059741293	 -0.010853547	 -0.0052011204	 -0.017270548	 -0.022197386	 -0.014596499	 -0.019610927	 -0.01692763	 -0.0062461593	 1.9279258	 -0.018906664	 -0.030159371	 2.6597636	 -0.010348831	 3.1591918	 -0.0075599267	 3.8658643	 -0.009127746	 -0.020414045	 2.7249446	 -0.019210925	 -0.028344037	 -0.0071768602	 -0.011307645	 0.74609023	 -0.007824994	 -0.020010429	 -0.018806277	 -0.001554949	 3.4803152	 -0.0081752725	 2.7078414	 -0.019143714	 -0.03674037	 -0.0009546498	 -0.002620151	 1.2123407	 -0.009476595	 -0.009115762	 -0.0151790725	 -0.0011950992	 -0.026763825	 -0.02414069	 0.34341335	 1.0983034	 -0.0039152796	 -0.0048136213	 -0.014563775	 2.8728938	 -0.006507071	 -0.0027716737	 4.149405	 -0.021193964	 -0.021381538	 -0.020748718	 -0.008463092	 0.101920575	 -0.02095262	 -0.00010793465	 0.009147409	 2.6451206	 0.6094538	 -0.007267461	 -0.023425112	 -0.008694197	 -0.0068285707	 -0.014771535	 1.7649086	 -0.0167022	 -0.014184509	 3.754834	 -0.006071053	 -0.018833624	 -0.015318863	 -0.015011336	 -0.014026938	 -0.016670853	 -0.013647587	 3.49716	 -0.009774927	 -0.0034690236	 -0.00022618356	 -0.013033258	 -0.02830752	 3.277132	 -0.0059982687	 -0.02283828	 -0.021575157	 -0.0100738015	 -0.006532942	 -0.029665401	 0.6182304	 -0.020767095	 -0.017446691	 1.6613696	 -0.006537035	 -0.0035180473	 0.9632497	 -0.011890617	 -0.008295604	 0.27918106	 -0.0235739	IL
IL_Graph_248	2.8783073	 -0.012389005	 -0.014199252	 0.19544908	 -0.025516309	 -0.018588431	 -0.009261665	 -0.01345009	 0.3607322	 -0.029624853	 -0.01988957	 1.4827235	 -0.020672766	 -0.011442754	 -0.010228312	 -0.014000739	 -0.0007953661	 -0.01362268	 1.8349078	 0.3078615	 0.9670681	 -0.023615148	 -0.010191483	 -0.0032325347	 1.2350518	 0.77551746	 1.3127699	 0.43549258	 -0.015425814	 -0.016587472	 -0.027033655	 0.009636391	 -0.012977038	 -0.011058272	 2.5006351	 0.5643349	 -0.008001762	 -0.023633692	 -0.030988406	 -0.014728901	 -0.02317005	 -0.016802594	 -0.008703949	 -0.00025255865	 -0.012384704	 -0.0142482305	 -0.0068947887	 -0.008761513	 -0.018713469	 -0.007299395	 -0.007384281	 -0.01425807	 -0.0140328165	 1.729749	 2.1652205	 -0.018218987	 -0.00048507133	 -0.031067578	 -0.010520389	 -0.014130286	 -0.009337942	 1.4732416	 -0.016518693	 0.2857441	 -0.018777028	 -0.020567963	 2.5316572	 -0.01824402	 -0.017141867	 -0.00038920186	 -0.0038769129	 -0.019363679	 1.2208811	 -0.0032935415	 0.0069711944	 -0.009191335	 -0.0017817458	 -0.011934862	 -0.0011095305	 1.2519652	 -0.025385043	 -0.012165285	 2.8976464	 -0.010542141	 1.7377266	 -0.0048777172	 -0.01572731	 -0.016664201	 -0.013262844	 2.9690666	 -0.010778734	 0.11643962	 -0.012284458	 -0.011639192	 -0.018155066	 -0.020224174	 0.18404903	 -0.006355859	 -0.0024379063	 -0.020052768	 -0.020544725	 -0.017696686	 -0.01563783	 -0.0010480244	 -0.014497324	 0.41903064	 5.5047574	 -0.014982838	 -0.017693803	 2.8641331	 -0.0111631835	 -0.017739516	 -0.016186474	 -0.0096439915	 -0.010067894	 -0.0057139765	 -0.02549292	 -0.010591073	 -0.017575873	 -0.0221712	 -0.022002706	 -0.013823841	 2.1850872	 -0.009208977	 -0.0130398385	 2.060043	 -0.022487804	 -0.01121253	IL
IL_Graph_839	0.6603099	 3.9649596	 3.197576	 0.80804193	 1.5961198	 0.6739172	 -0.011936547	 1.7397633	 0.36675447	 2.9211383	 0.5305385	 1.1889158	 -0.014144597	 -0.023417301	 1.6927984	 -0.0033424485	 -0.003834122	 -0.0021514902	 0.5880578	 1.1919502	 -0.0010332073	 3.9919395	 0.11093108	 0.018606756	 -0.005258085	 -0.016726213	 1.1991475	 -0.007967189	 2.5304468	 2.9360535	 1.0451183	 2.4200587	 3.3564875	 1.7253871	 1.57621	 -0.021336164	 -0.015207337	 5.1586604	 -0.015630597	 2.5322216	 -0.015786007	 0.13899252	 -0.026480334	 2.9755294	 2.2130759	 -0.010686095	 2.0324283	 1.7992967	 0.19398075	 1.204173	 -0.010873886	 -0.007862959	 3.9910476	 1.1657315	 -0.011278653	 -0.020721804	 2.3398051	 -0.015797645	 -0.00010444382	 2.3136396	 -0.0010121652	 -0.008448558	 -0.0037792393	 -0.018513404	 2.3569794	 0.1889186	 -0.0019972296	 2.0356054	 3.910308	 1.2844058	 -0.009130278	 1.3243102	 -0.008683715	 0.4624192	 -0.028588397	 -0.00703356	 0.6617862	 -0.0055468213	 1.6864611	 2.6789343	 3.8333564	 1.3843274	 -0.026456948	 4.1100264	 2.2444983	 1.4353127	 -0.015820375	 -0.011138514	 0.43176612	 1.3818076	 -0.0019267994	 0.8931163	 -0.00074081874	 -0.006631072	 3.0474463	 2.5598037	 -0.026864428	 -0.0121057285	 -0.021062637	 2.0217257	 3.3319292	 1.2604433	 0.25992656	 -0.0019310922	 -0.014812084	 -0.00854393	 0.12974499	 -0.011415943	 2.2366805	 2.5714002	 0.57657635	 -0.0036899315	 3.327007	 2.0641391	 0.89957875	 1.3232386	 3.4188006	 1.8113682	 4.127128	 2.901748	 -0.013042294	 3.528918	 -0.004202433	 0.9601417	 0.14733307	 -0.0069779293	 4.1006675	 3.9008074	IL
IL_Graph_673	1.6797228	 2.0394804	 2.0442016	 0.65107805	 -0.005460081	 0.19009562	 -0.014342609	 1.3005755	 -0.0031551395	 0.837227	 -0.006714434	 1.7913594	 -0.01773089	 -0.025253167	 1.9210087	 0.3368994	 -0.008490583	 -0.0018888728	 0.36002615	 -0.0006058913	 -0.00037656224	 2.0523396	 -0.0057213404	 -0.0048963446	 -0.0071281246	 -0.01647213	 1.5471643	 -0.012395638	 1.9843962	 2.0189996	 0.3135402	 0.78841215	 2.228225	 0.72304595	 1.4268948	 -0.011748559	 -0.014574827	 2.8046248	 -0.024617292	 1.8233802	 -0.019535022	 -0.0075985724	 -0.011728025	 1.5898912	 1.7858458	 -0.0017687031	 1.1642969	 1.7465564	 0.26021135	 0.28481388	 -0.014381155	 -0.004491898	 3.058863	 1.1072233	 -0.0077915816	 -0.020501811	 1.9616756	 -0.016981784	 -0.0006404608	 2.2815716	 -0.0011708399	 -0.0091203535	 -0.008518415	 -0.010465228	 2.4383166	 -0.0028742892	 0.02545853	 0.41553646	 2.2795484	 0.6677466	 -0.01498868	 0.1610479	 -0.013842783	 0.49527773	 -0.020971626	 -0.008824042	 -0.0012427522	 -0.008544172	 0.87334573	 2.2283716	 1.7713946	 0.5161537	 -0.021646282	 3.1222026	 1.492629	 1.2038879	 -0.01111831	 -0.012042059	 -0.006925823	 1.7238387	 -0.0029590388	 0.5268351	 -0.004937093	 -0.010730694	 3.1682897	 1.4710912	 -0.011170576	 -0.010682477	 -0.015627591	 1.8232731	 2.1144147	 -0.0006637872	 -0.005931312	 -0.0050775753	 -0.004882229	 -0.00707138	 0.3796315	 -0.017917318	 1.5835819	 2.5221148	 0.9195713	 -0.0016708444	 1.551107	 2.4373953	 0.09595082	 1.5711877	 2.274847	 0.64812	 3.6612625	 1.185847	 -0.014040744	 2.5891573	 0.8889801	 -0.0011256313	 -0.0054632984	 -0.004904396	 3.1588316	 2.2140093	IL
IL_Graph_238	6.116458	 -0.01717512	 7.452459	 1.7612712	 11.911635	 -0.049685407	 4.5542145	 0.39335153	 -0.05656653	 2.3794825	 4.948422	 -0.0065540373	 20.799278	 7.193345	 -0.024017666	 9.296111	 3.651855	 16.496363	 -0.06266601	 -0.07670021	 1.3196054	 8.378311	 2.246876	 -0.11258655	 -0.11328943	 20.396753	 -0.0026137268	 -0.01582458	 5.8343935	 4.9622583	 3.9346364	 -0.059710708	 9.332351	 -0.02260463	 -0.12365833	 -0.06538033	 19.192947	 9.702819	 9.910991	 -0.07394474	 5.1583495	 6.407106	 -0.024498394	 -0.0396658	 -0.003068561	 -0.016897507	 -0.055092487	 -0.044036992	 3.057229	 6.2610807	 -0.10418281	 -0.010937716	 10.391085	 -0.11671742	 -0.0010943157	 2.9117	 -0.02557649	 -0.033436473	 3.0917017	 -1.2632406e-05	 2.0593414	 3.3492496	 8.292527	 9.770869	 12.255272	 22.408709	 5.3069296	 6.871543	 -0.039395414	 6.8440394	 12.571405	 -0.034042995	 -0.13502066	 19.475002	 -0.025021052	 -0.111965634	 0.39499086	 -0.09589866	 -0.06997844	 -0.083943225	 0.42972982	 0.8318789	 20.278954	 -0.03169319	 0.10404397	 4.6702003	 -0.04213791	 -0.037890162	 -0.1470956	 -0.08962083	 11.53363	 2.5262787	 11.73288	 -0.10223209	 6.1239023	 0.3604878	 -0.23696853	 3.7823913	 18.156662	 6.5430193	 3.17975	 -0.06701237	 29.317768	 13.0101595	 4.2612247	 2.7490497	 -0.15547794	 -0.00620335	 8.922659	 -0.093477085	 -0.09968938	 -0.054077115	 0.32888666	 4.6848187	 0.45875812	 4.045649	 19.69526	 -0.024279332	 -0.08016123	 5.044366	 3.9537349	 -0.02333849	 2.1631422	 -0.0338229	 4.899939	 3.3007786	 0.39024648	 11.31132	IL
